MATCH_ID,PARTICIPANT_POS_ID,MINUTE,TEAM,CHAMPION_ROLE,CHAMPION_NAME,GOLD_DIFF,XP_DIFF
EUW1_7708012386,3,5,BLUE,MIDDLE,DARIUS,483,141
EUW1_7708012386,10,5,RED,SUPPORT,NAUTILUS,-225,-144
EUW1_7708012386,7,10,RED,JUNGLE,SHACO,-917,-4
EUW1_7708012386,4,15,BLUE,BOTTOM,KATARINA,1459,928
EUW1_7708012386,1,20,BLUE,TOP,AHRI,814,1191
EUW1_7708012386,8,20,RED,MIDDLE,SINGED,278,1172
EUW1_7708012386,5,25,BLUE,SUPPORT,BRAUM,1623,1571
EUW1_7708011836,2,5,BLUE,JUNGLE,VIEGO,-1065,43
EUW1_7708011836,9,5,RED,BOTTOM,SAMIRA,308,228
EUW1_7708011836,6,10,RED,TOP,ZAAHEN,1331,1484
EUW1_7708011836,3,15,BLUE,MIDDLE,VARUS,-987,-1045
EUW1_7708011836,10,15,RED,SUPPORT,LEONA,500,408
EUW1_7708011836,7,20,RED,JUNGLE,ZED,2676,1183
EUW1_7708039151,1,10,BLUE,TOP,RIVEN,1286,1291
EUW1_7708039151,8,10,RED,MIDDLE,NEEKO,-399,20
EUW1_7708039151,5,15,BLUE,SUPPORT,NAMI,271,806
EUW1_7708039151,2,20,BLUE,JUNGLE,GRAVES,-2126,-2544
EUW1_7708039151,9,20,RED,BOTTOM,CAITLYN,997,551
EUW1_7708039151,6,25,RED,TOP,GAREN,2365,3599
EUW1_7708029374,3,5,BLUE,MIDDLE,SYNDRA,0,-16
EUW1_7708029374,10,5,RED,SUPPORT,NAMI,-298,-452
EUW1_7708029374,7,10,RED,JUNGLE,VIEGO,-763,-207
EUW1_7708029374,4,15,BLUE,BOTTOM,YUNARA,-3258,-1388
EUW1_7708029374,1,20,BLUE,TOP,VAYNE,-3707,-3521
EUW1_7708029374,8,20,RED,MIDDLE,AURELIONSOL,-2089,445
EUW1_7708029374,5,25,BLUE,SUPPORT,ELISE,-704,-1387
EUW1_7708029374,2,30,BLUE,JUNGLE,VOLIBEAR,-347,-3103
EUW1_7708029374,9,30,RED,BOTTOM,LUCIAN,3991,2621
EUW1_7707883429,2,5,BLUE,JUNGLE,NUNU,-1036,-927
EUW1_7707883429,9,5,RED,BOTTOM,KAISA,42,84
EUW1_7707883429,6,10,RED,TOP,JAX,-603,-603
EUW1_7707883429,3,15,BLUE,MIDDLE,VEIGAR,1750,2181
EUW1_7707883429,10,15,RED,SUPPORT,JANNA,-425,-548
EUW1_7707883429,7,20,RED,JUNGLE,ZYRA,498,749
EUW1_7707883429,4,25,BLUE,BOTTOM,VARUS,-5743,-4679
EUW1_7707980787,4,5,BLUE,BOTTOM,JINX,174,-247
EUW1_7707980787,1,10,BLUE,TOP,GWEN,-452,-855
EUW1_7707980787,8,10,RED,MIDDLE,SYLAS,-366,-164
EUW1_7707980787,5,15,BLUE,SUPPORT,FIDDLESTICKS,-718,911
EUW1_7707980787,2,20,BLUE,JUNGLE,VIEGO,-594,-957
EUW1_7707980787,9,20,RED,BOTTOM,SMOLDER,-1127,979
EUW1_7707980787,6,25,RED,TOP,ORNN,-825,-1808
EUW1_7707980787,3,30,BLUE,MIDDLE,GALIO,1454,-124
EUW1_7707980787,10,30,RED,SUPPORT,TRUNDLE,-1092,-1642
EUW1_7707980787,7,35,RED,JUNGLE,HECARIM,-423,2666
EUW1_7708070130,2,5,BLUE,JUNGLE,KAYN,-183,412
EUW1_7708070130,9,5,RED,BOTTOM,KAISA,-95,162
EUW1_7708070130,6,10,RED,TOP,AKALI,-1702,-1524
EUW1_7708070130,3,15,BLUE,MIDDLE,VLADIMIR,2131,2251
EUW1_7708070130,10,15,RED,SUPPORT,PYKE,-21,-236
EUW1_7708070130,7,20,RED,JUNGLE,NEEKO,-1646,-1770
EUW1_7708018269,2,5,BLUE,JUNGLE,JARVANIV,170,190
EUW1_7708018269,9,5,RED,BOTTOM,CAITLYN,649,35
EUW1_7708018269,6,10,RED,TOP,NASUS,-1983,-1060
EUW1_7708018269,3,15,BLUE,MIDDLE,VARUS,2703,1967
EUW1_7708018269,10,15,RED,SUPPORT,BARD,-1165,-2095
EUW1_7708006867,7,5,RED,JUNGLE,TALON,128,-55
EUW1_7708006867,4,10,BLUE,BOTTOM,VARUS,-304,-399
EUW1_7708006867,1,15,BLUE,TOP,ZYRA,299,622
EUW1_7708006867,8,15,RED,MIDDLE,SYLAS,873,426
EUW1_7708006867,5,20,BLUE,SUPPORT,BARD,1063,-922
EUW1_7708006867,2,25,BLUE,JUNGLE,VIEGO,-3771,-5187
EUW1_7708006867,9,25,RED,BOTTOM,CAITLYN,2870,1741
EUW1_7707990725,6,5,RED,TOP,TEEMO,119,28
EUW1_7707990725,3,10,BLUE,MIDDLE,KASSADIN,-1198,-541
EUW1_7707990725,10,10,RED,SUPPORT,ALISTAR,-55,454
EUW1_7707990725,7,15,RED,JUNGLE,TALIYAH,152,-1008
EUW1_7707990725,4,20,BLUE,BOTTOM,YUNARA,-347,-137
EUW1_7707968449,1,5,BLUE,TOP,ZED,-21,31
EUW1_7707968449,8,5,RED,MIDDLE,AKSHAN,493,-41
EUW1_7707968449,5,10,BLUE,SUPPORT,MILIO,116,207
EUW1_7707968449,2,15,BLUE,JUNGLE,LEESIN,710,593
EUW1_7707968449,9,15,RED,BOTTOM,SIVIR,-933,40
EUW1_7707968449,6,20,RED,TOP,MALPHITE,1093,681
EUW1_7707968449,3,25,BLUE,MIDDLE,PANTHEON,-923,-1591
EUW1_7707968449,10,25,RED,SUPPORT,BARD,767,285
EUW1_7707968449,7,30,RED,JUNGLE,VIEGO,3062,2730
EUW1_7707968449,4,35,BLUE,BOTTOM,TWITCH,-1191,-1182
EUW1_7707923723,1,5,BLUE,TOP,BLITZCRANK,-231,-279
EUW1_7707923723,8,5,RED,MIDDLE,AKALI,55,-71
EUW1_7707923723,5,10,BLUE,SUPPORT,ALISTAR,-348,-606
EUW1_7707923723,2,15,BLUE,JUNGLE,SYLAS,-90,-711
EUW1_7707923723,9,15,RED,BOTTOM,VAYNE,-966,-631
EUW1_7707923723,6,20,RED,TOP,MALPHITE,1007,830
EUW1_7707940083,6,5,RED,TOP,VLADIMIR,584,388
EUW1_7707940083,3,10,BLUE,MIDDLE,KATARINA,1411,1918
EUW1_7707940083,10,10,RED,SUPPORT,BRAUM,856,1175
EUW1_7707940083,7,15,RED,JUNGLE,VOLIBEAR,870,940
EUW1_7707940083,4,20,BLUE,BOTTOM,JINX,-5075,-1002
EUW1_7707919660,1,5,BLUE,TOP,AKALI,29,-62
EUW1_7707919660,8,5,RED,MIDDLE,AKSHAN,-866,-474
EUW1_7707919660,5,10,BLUE,SUPPORT,BRAUM,-124,40
EUW1_7707919660,2,15,BLUE,JUNGLE,LEESIN,-122,22
EUW1_7707919660,9,15,RED,BOTTOM,RYZE,-1796,236
EUW1_7707919660,6,20,RED,TOP,KSANTE,770,356
EUW1_7707919660,3,25,BLUE,MIDDLE,CASSIOPEIA,-214,1780
EUW1_7707919660,10,25,RED,SUPPORT,BARD,-979,-181
EUW1_7708033172,2,5,BLUE,JUNGLE,BELVETH,-364,-517
EUW1_7708033172,9,5,RED,BOTTOM,MISSFORTUNE,-32,-295
EUW1_7708033172,6,10,RED,TOP,AMBESSA,-1525,-1017
EUW1_7708033172,3,15,BLUE,MIDDLE,RYZE,129,-1620
EUW1_7708033172,10,15,RED,SUPPORT,BARD,31,-729
EUW1_7708033172,7,20,RED,JUNGLE,NIDALEE,4104,2033
EUW1_7708022995,4,5,BLUE,BOTTOM,MEL,-219,361
EUW1_7708022995,1,10,BLUE,TOP,RENEKTON,-1162,-777
EUW1_7708022995,8,10,RED,MIDDLE,QIYANA,-1955,-1237
EUW1_7708022995,5,15,BLUE,SUPPORT,LEONA,146,-31
EUW1_7708022995,2,20,BLUE,JUNGLE,JARVANIV,-2680,-1865
EUW1_7708022995,9,20,RED,BOTTOM,TRISTANA,-1585,-1129
EUW1_7708022995,6,25,RED,TOP,KENNEN,4153,3917
EUW1_7708022995,3,30,BLUE,MIDDLE,EKKO,5772,4266
EUW1_7708022995,10,30,RED,SUPPORT,ALISTAR,-1165,-2144
EUW1_7708022995,7,35,RED,JUNGLE,GWEN,1568,-3524
EUW1_7708006443,4,5,BLUE,BOTTOM,JINX,88,371
EUW1_7708006443,1,10,BLUE,TOP,VARUS,285,843
EUW1_7708006443,8,10,RED,MIDDLE,QIYANA,-518,-187
EUW1_7708006443,5,15,BLUE,SUPPORT,LEONA,-875,-1329
EUW1_7708006443,2,20,BLUE,JUNGLE,MASTERYI,-275,-1303
EUW1_7708006443,9,20,RED,BOTTOM,YUNARA,3587,1099
EUW1_7708006443,6,25,RED,TOP,MORDEKAISER,-122,95
EUW1_7707982636,3,5,BLUE,MIDDLE,EKKO,125,299
EUW1_7707982636,10,5,RED,SUPPORT,BRAUM,-223,-46
EUW1_7707982636,7,10,RED,JUNGLE,JAX,-177,-68
EUW1_7707982636,4,15,BLUE,BOTTOM,TWITCH,473,277
EUW1_7707982636,1,20,BLUE,TOP,KSANTE,-1774,-556
EUW1_7707982636,8,20,RED,MIDDLE,ZIGGS,-1489,-998
EUW1_7707982636,5,25,BLUE,SUPPORT,LULU,959,1388
EUW1_7707943867,2,5,BLUE,JUNGLE,KARTHUS,-156,-44
EUW1_7707943867,9,5,RED,BOTTOM,SMOLDER,382,-18
EUW1_7707943867,6,10,RED,TOP,NASUS,-213,-416
EUW1_7707943867,3,15,BLUE,MIDDLE,JAYCE,-77,130
EUW1_7707943867,10,15,RED,SUPPORT,RELL,279,297
EUW1_7707943867,7,20,RED,JUNGLE,LEESIN,2161,1782
EUW1_7707943867,4,25,BLUE,BOTTOM,YUNARA,-2768,-2255
EUW1_7707943867,1,30,BLUE,TOP,SION,-640,-119
EUW1_7707943867,8,30,RED,MIDDLE,ZOE,-184,778
EUW1_7707916207,5,5,BLUE,SUPPORT,LUX,-265,-363
EUW1_7707916207,2,10,BLUE,JUNGLE,DIANA,237,173
EUW1_7707916207,9,10,RED,BOTTOM,SMOLDER,-297,86
EUW1_7707916207,6,15,RED,TOP,NASUS,-2220,-655
EUW1_7707916207,3,20,BLUE,MIDDLE,TRYNDAMERE,2315,385
EUW1_7707916207,10,20,RED,SUPPORT,THRESH,74,804
EUW1_7707916207,7,25,RED,JUNGLE,VOLIBEAR,2066,551
EUW1_7707882439,4,5,BLUE,BOTTOM,CORKI,-16,58
EUW1_7707882439,1,10,BLUE,TOP,KSANTE,-984,-357
EUW1_7707882439,8,10,RED,MIDDLE,RYZE,-318,-142
EUW1_7707882439,5,15,BLUE,SUPPORT,BARD,774,674
EUW1_7707882439,2,20,BLUE,JUNGLE,KHAZIX,908,2568
EUW1_7707882439,9,20,RED,BOTTOM,LUCIAN,-2249,-3752
EUW1_7707882439,6,25,RED,TOP,DARIUS,649,-1906
EUW1_7707882439,3,30,BLUE,MIDDLE,VEIGAR,3823,2328
EUW1_7707882439,10,30,RED,SUPPORT,YUUMI,-1635,271
EUW1_7707895387,4,5,BLUE,BOTTOM,KAISA,-469,-330
EUW1_7707895387,1,10,BLUE,TOP,ANIVIA,-613,-830
EUW1_7707895387,8,10,RED,MIDDLE,VELKOZ,551,460
EUW1_7707895387,5,15,BLUE,SUPPORT,NAUTILUS,-638,-347
EUW1_7707895387,2,20,BLUE,JUNGLE,EKKO,-1170,-1829
EUW1_7707895387,9,20,RED,BOTTOM,SAMIRA,-2296,-576
EUW1_7707895387,6,25,RED,TOP,AATROX,426,-2184
EUW1_7707895387,3,30,BLUE,MIDDLE,AHRI,-1915,1384
EUW1_7707895387,10,30,RED,SUPPORT,LULU,256,1338
EUW1_7708055988,1,5,BLUE,TOP,VOLIBEAR,-417,-212
EUW1_7708055988,8,5,RED,MIDDLE,ORIANNA,163,177
EUW1_7708055988,5,10,BLUE,SUPPORT,SORAKA,208,-65
EUW1_7708055988,2,15,BLUE,JUNGLE,AATROX,503,444
EUW1_7708055988,9,15,RED,BOTTOM,YUNARA,-955,-191
EUW1_7708055988,6,20,RED,TOP,ZAAHEN,-2264,-1116
EUW1_7708055988,3,25,BLUE,MIDDLE,KATARINA,1638,516
EUW1_7708055988,10,25,RED,SUPPORT,BRAND,-198,1216
EUW1_7708055988,7,30,RED,JUNGLE,EKKO,2558,3527
EUW1_7708055988,4,35,BLUE,BOTTOM,JHIN,-1988,-1568
EUW1_7708055988,1,40,BLUE,TOP,VOLIBEAR,826,1379
EUW1_7708055988,8,40,RED,MIDDLE,ORIANNA,-3809,59
EUW1_7708062245,6,5,RED,TOP,RIVEN,318,436
EUW1_7708062245,3,10,BLUE,MIDDLE,AZIR,-309,-148
EUW1_7708062245,10,10,RED,SUPPORT,NAUTILUS,-541,-117
EUW1_7708062245,7,15,RED,JUNGLE,KINDRED,1754,565
EUW1_7708062245,4,20,BLUE,BOTTOM,CAITLYN,-3502,-2346
EUW1_7708051880,1,5,BLUE,TOP,VARUS,360,38
EUW1_7708051880,8,5,RED,MIDDLE,EKKO,-136,168
EUW1_7708051880,5,10,BLUE,SUPPORT,SONA,350,242
EUW1_7708051880,2,15,BLUE,JUNGLE,ZED,338,267
EUW1_7708051880,9,15,RED,BOTTOM,TWITCH,-2727,-1689
EUW1_7708051880,6,20,RED,TOP,GNAR,-1583,-1451
EUW1_7708051880,3,25,BLUE,MIDDLE,RYZE,1730,1762
EUW1_7708051880,10,25,RED,SUPPORT,NAMI,88,2490
EUW1_7708051880,7,30,RED,JUNGLE,VIEGO,795,-662
EUW1_7708039309,4,5,BLUE,BOTTOM,LUCIAN,480,232
EUW1_7708039309,1,10,BLUE,TOP,GANGPLANK,62,320
EUW1_7708039309,8,10,RED,MIDDLE,SWAIN,-326,-418
EUW1_7708039309,5,15,BLUE,SUPPORT,RAMMUS,1179,502
EUW1_7708039309,2,20,BLUE,JUNGLE,DRMUNDO,4121,4565
EUW1_7708039309,9,20,RED,BOTTOM,VAYNE,-1952,-1999
EUW1_7708032190,6,5,RED,TOP,IRELIA,-325,-175
EUW1_7708032190,3,10,BLUE,MIDDLE,TALON,141,-402
EUW1_7708032190,10,10,RED,SUPPORT,SONA,-6,-257
EUW1_7708032190,7,15,RED,JUNGLE,JAX,-1396,-1128
EUW1_7708032190,4,20,BLUE,BOTTOM,SIVIR,-3628,-845
EUW1_7708032190,1,25,BLUE,TOP,KENNEN,3060,2754
EUW1_7708032190,8,25,RED,MIDDLE,EKKO,-342,207
EUW1_7708032190,5,30,BLUE,SUPPORT,SYLAS,2218,62
EUW1_7708032190,2,35,BLUE,JUNGLE,RENGAR,988,3745
EUW1_7708032190,9,35,RED,BOTTOM,LUCIAN,4049,-1048
EUW1_7708078254,5,5,BLUE,SUPPORT,RAKAN,215,45
EUW1_7708078254,2,10,BLUE,JUNGLE,PANTHEON,47,-357
EUW1_7708078254,9,10,RED,BOTTOM,JHIN,-424,-519
EUW1_7708078254,6,15,RED,TOP,XINZHAO,-4432,-3912
EUW1_7708068113,3,5,BLUE,MIDDLE,AHRI,-664,-477
EUW1_7708068113,10,5,RED,SUPPORT,MILIO,-115,279
EUW1_7708068113,7,10,RED,JUNGLE,KARTHUS,99,-559
EUW1_7708068113,4,15,BLUE,BOTTOM,APHELIOS,-3426,-1338
EUW1_7708068113,1,20,BLUE,TOP,SHEN,-3845,-1546
EUW1_7708068113,8,20,RED,MIDDLE,NAAFIRI,935,623
EUW1_7708088632,6,5,RED,TOP,SWAIN,139,-292
EUW1_7708088632,3,10,BLUE,MIDDLE,SYLAS,-69,319
EUW1_7708088632,10,10,RED,SUPPORT,THRESH,-468,-6
EUW1_7708088632,7,15,RED,JUNGLE,ZAC,-3225,-3456
EUW1_7708088632,4,20,BLUE,BOTTOM,APHELIOS,8403,3866
EUW1_7708074691,1,5,BLUE,TOP,XINZHAO,819,946
EUW1_7708074691,8,5,RED,MIDDLE,RYZE,14,-217
EUW1_7708074691,5,10,BLUE,SUPPORT,BARD,-299,-356
EUW1_7708074691,2,15,BLUE,JUNGLE,DIANA,506,1534
EUW1_7708074691,9,15,RED,BOTTOM,EZREAL,2158,408
EUW1_7708074691,6,20,RED,TOP,NASUS,-4346,-3148
EUW1_7708074691,3,25,BLUE,MIDDLE,SYLAS,267,30
EUW1_7708074691,10,25,RED,SUPPORT,XERATH,-38,304
EUW1_7708056246,7,5,RED,JUNGLE,KHAZIX,-338,-606
EUW1_7708056246,4,10,BLUE,BOTTOM,KAISA,-1879,-1344
EUW1_7708056246,1,15,BLUE,TOP,YASUO,-1758,-2003
EUW1_7708056246,8,15,RED,MIDDLE,SYLAS,-1650,-1060
EUW1_7708056246,5,20,BLUE,SUPPORT,RAKAN,-1635,-218
EUW1_7708056246,2,25,BLUE,JUNGLE,REKSAI,-1737,1372
EUW1_7708056246,9,25,RED,BOTTOM,XAYAH,5086,2422
EUW1_7708051621,6,5,RED,TOP,RENEKTON,-220,18
EUW1_7708051621,3,10,BLUE,MIDDLE,SION,-68,401
EUW1_7708051621,10,10,RED,SUPPORT,ALISTAR,-411,-651
EUW1_7708051621,7,15,RED,JUNGLE,BELVETH,-366,170
EUW1_7708051621,4,20,BLUE,BOTTOM,ZYRA,-850,-1433
EUW1_7708051621,1,25,BLUE,TOP,GANGPLANK,5400,1883
EUW1_7708051621,8,25,RED,MIDDLE,LEBLANC,215,-2137
EUW1_7708038837,5,5,BLUE,SUPPORT,NIDALEE,-359,398
EUW1_7708038837,2,10,BLUE,JUNGLE,IVERN,70,297
EUW1_7708038837,9,10,RED,BOTTOM,SIVIR,1095,966
EUW1_7708038837,6,15,RED,TOP,DARIUS,-551,-1399
EUW1_7708038837,3,20,BLUE,MIDDLE,SYLAS,-1584,-523
EUW1_7708038837,10,20,RED,SUPPORT,VELKOZ,107,612
EUW1_7708038837,7,25,RED,JUNGLE,REKSAI,1370,2275
EUW1_7708038837,4,30,BLUE,BOTTOM,VARUS,-3836,-3408
EUW1_7708029332,1,5,BLUE,TOP,RENEKTON,-64,-111
EUW1_7708029332,8,5,RED,MIDDLE,TWISTEDFATE,215,1
EUW1_7708029332,5,10,BLUE,SUPPORT,YUUMI,-1395,-456
EUW1_7708029332,2,15,BLUE,JUNGLE,VIEGO,-227,-420
EUW1_7708029332,9,15,RED,BOTTOM,SWAIN,2108,999
EUW1_7708029332,6,20,RED,TOP,KSANTE,1432,620
EUW1_7708026872,3,5,BLUE,MIDDLE,VIKTOR,-498,-299
EUW1_7708026872,10,5,RED,SUPPORT,YUUMI,-22,-230
EUW1_7708026872,7,10,RED,JUNGLE,VIEGO,-263,-129
EUW1_7708026872,4,15,BLUE,BOTTOM,SIVIR,-836,-157
EUW1_7708026872,1,20,BLUE,TOP,AMBESSA,104,67
EUW1_7708026872,8,20,RED,MIDDLE,SYLAS,384,1517
EUW1_7708026872,5,25,BLUE,SUPPORT,SENNA,1336,-1141
EUW1_7708019170,2,5,BLUE,JUNGLE,KAYN,358,39
EUW1_7708019170,9,5,RED,BOTTOM,YASUO,-183,-140
EUW1_7708019170,6,10,RED,TOP,MORDEKAISER,-612,-563
EUW1_7708019170,3,15,BLUE,MIDDLE,TALIYAH,-727,-663
EUW1_7708019170,10,15,RED,SUPPORT,LULU,600,1146
EUW1_7708019170,7,20,RED,JUNGLE,MONKEYKING,-2218,-2432
EUW1_7708019170,4,25,BLUE,BOTTOM,YUNARA,-550,410
EUW1_7708012386,1,5,BLUE,TOP,AHRI,348,124
EUW1_7708012386,8,5,RED,MIDDLE,SINGED,-483,-141
EUW1_7708012386,5,10,BLUE,SUPPORT,BRAUM,565,250
EUW1_7708012386,2,15,BLUE,JUNGLE,EKKO,815,-531
EUW1_7708012386,9,15,RED,BOTTOM,YASUO,-1459,-928
EUW1_7708012386,6,20,RED,TOP,DRMUNDO,-814,-1191
EUW1_7708012386,3,25,BLUE,MIDDLE,DARIUS,629,918
EUW1_7708012386,10,25,RED,SUPPORT,NAUTILUS,-1623,-1571
EUW1_7708011836,7,5,RED,JUNGLE,ZED,1065,-43
EUW1_7708030878,1,5,BLUE,TOP,RENEKTON,159,244
EUW1_7708030878,8,5,RED,MIDDLE,KASSADIN,-459,-263
EUW1_7708030878,5,10,BLUE,SUPPORT,NAMI,-741,-759
EUW1_7708030878,2,15,BLUE,JUNGLE,REKSAI,744,1146
EUW1_7708030878,9,15,RED,BOTTOM,SMOLDER,3316,512
EUW1_7708030878,6,20,RED,TOP,AURORA,-442,132
EUW1_7708030878,3,25,BLUE,MIDDLE,EZREAL,2345,-290
EUW1_7708030878,10,25,RED,SUPPORT,BARD,1128,840
EUW1_7708030878,7,30,RED,JUNGLE,AATROX,-165,1224
EUW1_7708022032,4,5,BLUE,BOTTOM,VEIGAR,538,449
EUW1_7708022032,1,10,BLUE,TOP,ZAAHEN,459,549
EUW1_7708022032,8,10,RED,MIDDLE,YASUO,321,-527
EUW1_7708022032,5,15,BLUE,SUPPORT,ALISTAR,713,706
EUW1_7708022032,2,20,BLUE,JUNGLE,DRMUNDO,4438,3537
EUW1_7708022032,9,20,RED,BOTTOM,ZIGGS,-3020,-2974
EUW1_7708022032,6,25,RED,TOP,VARUS,-3989,-4168
EUW1_7708014137,3,5,BLUE,MIDDLE,SYNDRA,343,164
EUW1_7708014137,10,5,RED,SUPPORT,NAUTILUS,0,-171
EUW1_7708014137,7,10,RED,JUNGLE,AATROX,560,556
EUW1_7708014137,4,15,BLUE,BOTTOM,CORKI,2146,521
EUW1_7708014137,1,20,BLUE,TOP,RENEKTON,-2523,-457
EUW1_7708014137,8,20,RED,MIDDLE,RYZE,-3266,-1330
EUW1_7708014137,5,25,BLUE,SUPPORT,NAMI,840,642
EUW1_7707984097,2,5,BLUE,JUNGLE,GRAVES,-411,95
EUW1_7707984097,9,5,RED,BOTTOM,CAITLYN,608,353
EUW1_7707984097,6,10,RED,TOP,MORDEKAISER,-519,-640
EUW1_7707984097,3,15,BLUE,MIDDLE,TWISTEDFATE,1235,-10
EUW1_7707984097,10,15,RED,SUPPORT,ZYRA,-617,-1242
EUW1_7707984097,7,20,RED,JUNGLE,KHAZIX,207,-1333
EUW1_7707914680,4,5,BLUE,BOTTOM,LUCIAN,192,186
EUW1_7707914680,1,10,BLUE,TOP,IRELIA,896,1061
EUW1_7707914680,8,10,RED,MIDDLE,SERAPHINE,465,-66
EUW1_7707914680,5,15,BLUE,SUPPORT,NAMI,-233,-1156
EUW1_7707914680,2,20,BLUE,JUNGLE,VI,1070,1643
EUW1_7707914680,9,20,RED,BOTTOM,MEL,5789,2260
EUW1_7707914680,6,25,RED,TOP,GANGPLANK,-4697,-3828
EUW1_7707959806,3,5,BLUE,MIDDLE,ZOE,396,607
EUW1_7707959806,10,5,RED,SUPPORT,NAUTILUS,-58,-87
EUW1_7707959806,7,10,RED,JUNGLE,TALIYAH,167,1114
EUW1_7707959806,4,15,BLUE,BOTTOM,XAYAH,-2498,-993
EUW1_7707959806,1,20,BLUE,TOP,NAAFIRI,-866,-2004
EUW1_7707959806,8,20,RED,MIDDLE,ZED,304,113
EUW1_7707959806,5,25,BLUE,SUPPORT,KARMA,-733,1211
EUW1_7707977314,6,5,RED,TOP,AKALI,-221,-304
EUW1_7707977314,3,10,BLUE,MIDDLE,TALIYAH,-110,-81
EUW1_7707977314,10,10,RED,SUPPORT,NEEKO,934,-155
EUW1_7707977314,7,15,RED,JUNGLE,JAX,-2133,-1228
EUW1_7707977314,4,20,BLUE,BOTTOM,YUNARA,154,255
EUW1_7708087014,1,5,BLUE,TOP,CAMILLE,250,94
EUW1_7708087014,8,5,RED,MIDDLE,KATARINA,-830,-554
EUW1_7708087014,5,10,BLUE,SUPPORT,JANNA,-609,-61
EUW1_7708087014,2,15,BLUE,JUNGLE,EKKO,-603,-1161
EUW1_7708087014,9,15,RED,BOTTOM,CORKI,2094,2108
EUW1_7708087014,6,20,RED,TOP,MALPHITE,-372,-290
EUW1_7708087014,3,25,BLUE,MIDDLE,TRISTANA,487,-1077
EUW1_7708087014,10,25,RED,SUPPORT,KARMA,909,898
EUW1_7708070999,7,5,RED,JUNGLE,KHAZIX,68,-245
EUW1_7708070999,4,10,BLUE,BOTTOM,CORKI,-441,-310
EUW1_7708070999,1,15,BLUE,TOP,RYZE,-1116,-2309
EUW1_7708070999,8,15,RED,MIDDLE,TRISTANA,-232,661
EUW1_7708066725,5,5,BLUE,SUPPORT,BRAND,-1,-335
EUW1_7708066725,2,10,BLUE,JUNGLE,XINZHAO,517,474
EUW1_7708066725,9,10,RED,BOTTOM,CAITLYN,-1018,-385
EUW1_7708066725,6,15,RED,TOP,VAYNE,109,208
EUW1_7708066725,3,20,BLUE,MIDDLE,HWEI,-4351,-2240
EUW1_7708066725,10,20,RED,SUPPORT,ZILEAN,-1371,527
EUW1_7708054703,7,5,RED,JUNGLE,MAOKAI,-283,26
EUW1_7708054703,4,10,BLUE,BOTTOM,KAISA,131,-218
EUW1_7708054703,1,15,BLUE,TOP,SHEN,-580,-916
EUW1_7708054703,8,15,RED,MIDDLE,YASUO,-2095,-41
EUW1_7708054703,5,20,BLUE,SUPPORT,LEONA,-320,-1671
EUW1_7708054703,2,25,BLUE,JUNGLE,JAYCE,-185,-1214
EUW1_7708054703,9,25,RED,BOTTOM,VEIGAR,-507,-454
EUW1_7708035392,6,5,RED,TOP,ORNN,62,262
EUW1_7708035392,3,10,BLUE,MIDDLE,AKSHAN,2099,-470
EUW1_7708035392,10,10,RED,SUPPORT,ALISTAR,9,73
EUW1_7708035392,7,15,RED,JUNGLE,KARTHUS,1657,-864
EUW1_7708035392,4,20,BLUE,BOTTOM,TRISTANA,-2827,-2469
EUW1_7708035392,1,25,BLUE,TOP,GWEN,-360,-1643
EUW1_7708035392,8,25,RED,MIDDLE,LISSANDRA,-1483,1660
EUW1_7708035392,5,30,BLUE,SUPPORT,MILIO,-889,-1801
EUW1_7708035392,2,35,BLUE,JUNGLE,DIANA,-4571,188
EUW1_7708035392,9,35,RED,BOTTOM,JHIN,2773,2015
EUW1_7708035392,6,40,RED,TOP,ORNN,-2135,106
EUW1_7708020820,3,5,BLUE,MIDDLE,TRISTANA,399,328
EUW1_7708020820,10,5,RED,SUPPORT,RELL,358,207
EUW1_7708020820,7,10,RED,JUNGLE,SEJUANI,-519,67
EUW1_7708020820,4,15,BLUE,BOTTOM,KARTHUS,1871,640
EUW1_7708020820,1,20,BLUE,TOP,VLADIMIR,4128,2709
EUW1_7708020820,8,20,RED,MIDDLE,IRELIA,2567,433
EUW1_7708020820,5,25,BLUE,SUPPORT,ALISTAR,1048,3166
EUW1_7708034770,2,5,BLUE,JUNGLE,NUNU,39,63
EUW1_7708034770,9,5,RED,BOTTOM,CAITLYN,183,59
EUW1_7708034770,6,10,RED,TOP,ILLAOI,921,1958
EUW1_7708034770,3,15,BLUE,MIDDLE,LISSANDRA,-44,1016
EUW1_7708034770,10,15,RED,SUPPORT,SORAKA,-909,-2067
EUW1_7708034770,7,20,RED,JUNGLE,NIDALEE,-1808,-2443
EUW1_7708034770,4,25,BLUE,BOTTOM,LUCIAN,1923,15
EUW1_7708034770,1,30,BLUE,TOP,GANGPLANK,-4177,-3228
EUW1_7708034770,8,30,RED,MIDDLE,AKALI,-675,-1410
EUW1_7707999058,5,5,BLUE,SUPPORT,SORAKA,227,106
EUW1_7707999058,2,10,BLUE,JUNGLE,KHAZIX,844,14
EUW1_7707999058,9,10,RED,BOTTOM,APHELIOS,-1330,-650
EUW1_7707999058,6,15,RED,TOP,WARWICK,1687,580
EUW1_7707999058,3,20,BLUE,MIDDLE,KENNEN,730,-969
EUW1_7707999058,10,20,RED,SUPPORT,BRAUM,-1425,-1181
EUW1_7707999058,7,25,RED,JUNGLE,DIANA,-3960,-3083
