MATCH_ID,GAME_DURATION,GAME_DATE,WINNING_TEAM,AVERAGE_RANK,BLUE_KILLS,RED_KILLS,BLUE_TOWERS,RED_TOWERS,BLUE_DRAGONS,RED_DRAGONS,BLUE_VOID_GRUBS,RED_VOID_GRUBS,BLUE_HERALDS,RED_HERALDS,BLUE_BARONS,RED_BARONS,WINNING_GOLD_DIFF,UNLOGGED_DURATION
EUW1_7707839455,1628,2026-01-29 23:29:55.000,Blue,Diamond,31,13,5,6,3,0,0,3,1,0,1,0,7913,128
EUW1_7707840543,1606,2026-01-29 23:22:39.000,Red,Diamond,24,33,3,3,0,3,3,0,0,0,1,0,3161,106
EUW1_7707841673,1739,2026-01-29 23:24:16.000,Blue,Grandmaster,29,17,0,9,2,0,1,2,1,0,0,1,10586,239
EUW1_7707848116,1388,2026-01-29 23:34:12.000,Blue,Master,16,8,0,5,1,0,1,2,1,0,0,0,10502,188
EUW1_7707848442,1963,2026-01-29 23:36:44.000,Blue,Grandmaster,30,36,8,5,3,1,0,3,0,0,0,1,1710,163
EUW1_7707851278,1803,2026-01-29 23:35:55.000,Blue,Master,46,21,4,10,4,1,1,2,0,1,1,0,15600,3
EUW1_7707851881,915,2026-01-29 23:33:23.000,Red,Diamond,7,16,3,0,1,1,0,3,0,0,0,0,6223,15
EUW1_7707854739,1497,2026-01-29 23:35:59.000,Blue,Emerald,40,21,2,11,2,1,3,0,0,1,1,0,10595,0
EUW1_7707854913,1102,2026-01-29 23:36:58.000,Red,Diamond,7,10,0,0,1,0,3,0,0,0,0,0,1919,202
EUW1_7707855845,2111,2026-01-29 23:37:11.000,Blue,Master,37,38,5,8,2,3,0,3,0,0,2,0,8690,11
EUW1_7707856786,1984,2026-01-29 23:37:47.000,Red,Master,35,38,3,7,1,4,3,0,0,1,1,0,-4453,184
EUW1_7707860143,912,2026-01-29 23:43:10.000,Blue,Master,27,8,0,3,1,0,3,0,0,0,0,0,10830,12
EUW1_7707860155,1678,2026-01-29 23:43:11.000,Blue,Master,28,15,1,10,2,1,0,3,1,0,1,0,8556,178
EUW1_7707860278,2243,2026-01-29 23:44:14.000,Blue,Master,38,36,6,8,1,4,3,0,0,1,1,1,4175,143
EUW1_7707865712,1420,2026-01-29 23:44:00.000,Blue,Master,29,21,2,5,3,0,3,0,1,0,0,0,2724,220
EUW1_7707865810,1735,2026-01-29 23:45:02.000,Red,Master,20,30,4,3,2,2,0,3,0,1,1,0,1319,235
EUW1_7707872342,1512,2026-01-29 23:54:28.000,Blue,Master,50,20,2,8,2,1,2,1,1,0,1,0,11962,12
EUW1_7707872647,2052,2026-01-29 23:50:51.000,Red,Diamond,30,35,7,5,2,3,0,3,1,0,1,1,4406,0
EUW1_7707873582,1487,2026-01-29 23:51:20.000,Red,Master,14,33,8,2,2,2,3,0,1,0,0,1,10600,0
EUW1_7707875254,2472,2026-01-29 23:56:45.000,Blue,Master,33,61,6,9,3,3,3,0,0,1,1,1,3387,72
EUW1_7707878934,1621,2026-01-29 23:59:20.000,Red,Master,17,26,7,4,1,3,0,3,0,1,0,1,8350,121
EUW1_7707884875,1926,2026-01-30 00:03:29.000,Red,Master,38,37,6,3,3,1,3,0,0,1,0,1,4437,126
EUW1_7707888410,1714,2026-01-30 00:12:53.000,Red,Diamond,25,27,5,1,1,2,0,3,0,1,0,0,3899,214
EUW1_7707888775,1540,2026-01-30 00:08:06.000,Blue,Master,34,33,2,8,2,2,3,0,1,0,1,0,9675,40
EUW1_7707892477,1660,2026-01-30 00:07:37.000,Red,Master,11,21,5,0,0,4,0,3,0,1,0,0,8084,160
EUW1_7707895387,1842,2026-01-30 00:18:32.000,Red,Master,19,24,6,5,2,2,3,0,0,1,1,0,1409,42
EUW1_7707896600,1223,2026-01-30 00:12:34.000,Blue,Master,26,10,1,7,2,1,3,0,1,0,0,0,9583,23
EUW1_7707897593,1729,2026-01-30 00:14:57.000,Red,Master,14,27,6,1,2,2,3,0,0,1,0,1,11331,229
EUW1_7707900736,2268,2026-01-30 00:17:02.000,Blue,Emerald,36,39,4,6,2,3,3,0,0,1,2,0,5121,168
EUW1_7707902704,2154,2026-01-30 00:20:10.000,Blue,Diamond,44,41,6,7,2,2,0,3,0,1,1,1,5865,54
EUW1_7707904263,1528,2026-01-30 00:26:35.000,Blue,Grandmaster,36,24,3,8,3,0,3,0,0,0,1,0,8032,28
EUW1_7707904487,1100,2026-01-30 00:19:20.000,Blue,Master,13,10,2,1,0,2,0,3,0,0,0,0,3283,200
EUW1_7707906638,1648,2026-01-30 00:24:17.000,Blue,Master,27,29,5,3,2,1,1,2,0,1,0,0,-2216,148
EUW1_7707914176,2108,2026-01-30 00:36:23.000,Blue,Diamond,35,34,7,9,3,2,0,3,0,1,0,2,6084,8
EUW1_7707915601,1949,2026-01-30 00:32:36.000,Blue,Master,30,32,5,6,1,3,3,0,1,0,0,1,3759,149
EUW1_7707915749,1561,2026-01-30 00:33:57.000,Blue,Grandmaster,25,13,1,9,1,2,3,0,1,0,1,0,9202,61
EUW1_7707920248,1897,2026-01-30 00:45:34.000,Blue,Challenger,31,19,5,6,4,1,1,2,1,0,2,0,5380,97
EUW1_7707924248,1614,2026-01-30 00:49:45.000,Red,Emerald,21,37,6,3,0,4,2,1,1,0,0,1,10096,114
EUW1_7707924884,1556,2026-01-30 00:46:43.000,Blue,Emerald,31,22,0,11,2,2,3,0,0,0,0,0,5575,56
EUW1_7707926080,1361,2026-01-30 00:50:47.000,Blue,Master,31,14,1,8,3,0,3,0,1,0,0,0,11470,161
EUW1_7707927790,1358,2026-01-30 00:50:49.000,Red,Gold,11,27,4,3,1,2,3,0,1,0,0,0,9242,158
EUW1_7707928043,2257,2026-01-30 00:54:20.000,Blue,Master,38,48,6,5,1,4,3,0,0,1,1,1,-5614,157
EUW1_7707929602,1940,2026-01-30 00:48:32.000,Red,Diamond,20,28,7,3,0,4,0,3,0,1,1,1,3246,140
EUW1_7707933922,1886,2026-01-30 00:58:48.000,Red,Master,28,35,5,5,1,4,3,0,1,0,1,1,946,86
EUW1_7707938673,1669,2026-01-30 01:03:55.000,Blue,Diamond,30,33,5,2,2,2,0,3,0,1,1,0,108,169
EUW1_7707939401,1407,2026-01-30 01:13:12.000,Blue,Master,22,9,1,4,1,0,1,2,1,0,0,0,7285,207
EUW1_7707940648,1515,2026-01-30 01:04:36.000,Red,Diamond,24,43,5,3,1,3,3,0,1,0,0,1,8645,15
EUW1_7707940960,1810,2026-01-30 01:08:44.000,Red,Master,29,37,9,3,2,3,0,3,0,1,0,1,5369,10
EUW1_7707944903,1929,2026-01-30 01:14:26.000,Red,Emerald,34,47,9,2,0,4,0,3,1,0,0,1,6385,129
EUW1_7707945388,1974,2026-01-30 01:22:40.000,Red,Silver,30,33,8,3,2,2,3,0,1,0,0,1,8337,174
EUW1_7707947019,1770,2026-01-30 01:20:15.000,Red,Master,30,43,10,2,1,3,1,2,0,1,0,1,11683,0
EUW1_7707949639,1703,2026-01-30 01:17:25.000,Red,Master,19,38,4,3,0,4,3,0,0,1,0,0,5555,203
EUW1_7707950964,1960,2026-01-30 01:23:41.000,Blue,Master,35,39,7,3,0,4,0,3,1,0,0,0,-3635,160
EUW1_7707952568,1758,2026-01-30 01:22:20.000,Red,Master,16,35,11,1,0,4,3,0,0,1,0,1,15646,0
EUW1_7707955170,1677,2026-01-30 01:36:30.000,Blue,Master,31,27,4,3,3,1,3,0,0,1,0,0,-879,177
EUW1_7707955724,1653,2026-01-30 01:30:10.000,Blue,Grandmaster,24,15,3,4,1,2,3,0,1,0,1,0,4732,153
EUW1_7707955865,2422,2026-01-30 01:33:03.000,Blue,Diamond,45,49,10,9,2,4,0,3,0,0,2,1,4399,22
EUW1_7707956953,1494,2026-01-30 01:36:40.000,Red,Master,17,32,9,1,0,2,3,0,1,0,0,1,12860,0
EUW1_7707958769,1342,2026-01-30 01:35:57.000,Blue,Master,26,19,1,6,0,1,1,2,1,0,0,0,6503,142
EUW1_7707959093,1560,2026-01-30 01:41:23.000,Red,Diamond,15,47,6,4,0,3,3,0,1,0,0,1,9995,60
EUW1_7707959674,1626,2026-01-30 01:35:16.000,Red,Grandmaster,28,50,8,3,0,4,2,1,0,1,0,1,12182,126
EUW1_7707962637,1531,2026-01-30 01:39:50.000,Blue,Emerald,49,28,2,11,2,1,3,0,0,1,1,0,10896,31
EUW1_7707965768,1669,2026-01-30 01:50:33.000,Blue,Diamond,24,29,4,6,2,1,3,0,1,0,1,0,4097,169
EUW1_7707965827,1264,2026-01-30 01:52:41.000,Blue,Diamond,35,9,0,4,2,0,2,1,1,0,0,0,11276,64
EUW1_7707966537,1539,2026-01-30 01:48:17.000,Blue,Master,46,25,1,9,2,0,3,0,0,0,1,0,11693,39
EUW1_7707968078,1445,2026-01-30 02:01:44.000,Blue,Master,37,15,1,11,3,0,3,0,1,0,1,0,13125,0
EUW1_7707971637,1830,2026-01-30 01:57:29.000,Blue,Master,46,38,5,10,3,1,3,0,1,0,2,0,5181,30
EUW1_7707973500,1668,2026-01-30 02:00:10.000,Blue,Master,28,15,0,6,3,1,3,0,1,0,0,0,9977,168
EUW1_7707976089,2442,2026-01-30 02:23:05.000,Red,Master,31,35,7,5,4,2,3,0,0,0,1,2,4309,42
EUW1_7707976143,1788,2026-01-30 02:25:02.000,Red,Grandmaster,42,45,10,5,3,2,3,0,1,0,0,2,9557,0
EUW1_7707980787,2081,2026-01-30 02:23:29.000,Blue,Diamond,31,32,3,11,3,2,3,0,1,0,1,1,4076,0
EUW1_7707981120,924,2026-01-30 02:34:40.000,Red,Emerald,7,23,3,0,1,1,2,1,0,0,0,0,9989,24
EUW1_7707981565,1218,2026-01-30 02:21:15.000,Blue,Grandmaster,16,7,1,5,2,1,3,0,1,0,0,0,8973,18
EUW1_7707982431,2189,2026-01-30 02:46:51.000,Blue,Master,27,19,4,5,4,2,3,0,0,1,1,0,5446,89
EUW1_7707983170,1979,2026-01-30 02:43:45.000,Blue,Master,17,22,3,8,1,3,3,0,0,1,1,0,6136,179
EUW1_7707983700,1188,2026-01-30 02:32:29.000,Red,Master,11,22,4,1,0,2,3,0,0,1,0,0,7269,0
EUW1_7707985043,1824,2026-01-30 02:49:09.000,Red,Emerald,15,47,8,2,0,4,3,0,0,0,0,1,11610,24
EUW1_7707985474,1845,2026-01-30 02:34:18.000,Blue,Master,37,42,6,4,0,4,0,3,0,1,2,0,4243,45
EUW1_7707985902,1316,2026-01-30 02:47:48.000,Blue,Master,21,15,1,4,3,0,3,0,1,0,0,0,3131,116
EUW1_7707986819,1621,2026-01-30 02:50:05.000,Red,Diamond,33,30,5,4,1,2,0,3,1,0,0,1,2201,121
EUW1_7707990187,1203,2026-01-30 03:07:35.000,Blue,Master,27,5,1,10,1,0,3,0,1,0,0,0,17182,3
EUW1_7707990330,2150,2026-01-30 03:11:48.000,Blue,Master,30,36,4,7,2,3,2,1,1,0,1,1,3921,50
EUW1_7707990725,1389,2026-01-30 02:53:05.000,Red,Master,17,22,6,0,1,2,0,3,0,1,0,0,4607,189
EUW1_7707992489,1620,2026-01-30 02:53:51.000,Blue,Diamond,34,28,3,8,3,1,0,3,1,0,1,0,4600,120
EUW1_7707993290,1144,2026-01-30 03:20:59.000,Blue,Master,25,9,0,3,1,1,2,1,1,0,0,0,10985,0
EUW1_7707993580,2351,2026-01-30 02:59:35.000,Blue,Master,54,46,7,11,3,3,3,0,0,1,2,1,5558,0
EUW1_7707993681,1478,2026-01-30 03:02:36.000,Blue,Master,36,10,1,9,4,0,3,0,1,0,1,0,15725,0
EUW1_7707995581,1823,2026-01-30 03:09:38.000,Blue,Master,45,27,4,8,3,2,0,3,1,0,2,0,7378,23
EUW1_7707996129,1463,2026-01-30 03:29:16.000,Red,Master,7,29,10,2,0,3,3,0,0,1,0,1,15921,0
EUW1_7707996216,2562,2026-01-30 03:32:38.000,Red,Master,44,48,8,6,4,3,3,0,0,1,0,3,1996,162
EUW1_7707996262,1336,2026-01-30 03:34:03.000,Blue,Diamond,20,9,0,4,3,0,3,0,1,0,0,0,7972,136
EUW1_7707997187,1553,2026-01-30 03:36:38.000,Blue,Master,27,32,3,4,2,1,3,0,0,0,1,0,3406,53
EUW1_7707997517,1915,2026-01-30 03:13:35.000,Blue,Master,35,39,7,4,1,3,2,1,1,0,1,0,1783,115
EUW1_7707997695,1293,2026-01-30 03:19:24.000,Blue,Master,29,13,1,5,3,0,1,2,1,0,0,0,10005,93
EUW1_7707999058,1652,2026-01-30 03:35:11.000,Blue,Diamond,41,16,3,7,4,0,1,2,1,0,0,0,10637,152
EUW1_7707999639,1321,2026-01-30 03:21:44.000,Blue,Master,31,14,0,8,2,0,0,3,1,0,0,0,13086,121
EUW1_7707999937,926,2026-01-30 03:34:16.000,Red,Master,9,15,2,1,0,1,3,0,0,0,0,0,1590,26
EUW1_7708004540,1932,2026-01-30 03:40:53.000,Blue,Emerald,28,34,5,5,0,4,1,2,1,0,1,0,-1328,132
EUW1_7708004990,2135,2026-01-30 04:00:24.000,Blue,Master,39,23,3,8,4,1,0,3,1,0,2,0,11450,35
EUW1_7708007586,1804,2026-01-30 03:52:58.000,Blue,Master,44,22,6,8,2,3,0,3,1,0,1,0,8802,4
EUW1_7708009238,1273,2026-01-30 04:30:02.000,Red,Master,6,16,8,0,0,2,0,3,0,1,0,0,11251,73
EUW1_7708011836,1336,2026-01-30 04:19:06.000,Red,Master,9,23,6,0,0,3,0,3,0,1,0,0,12733,136
EUW1_7708014642,1675,2026-01-30 04:31:29.000,Red,Diamond,12,23,6,1,0,3,3,0,1,0,0,1,10987,175
EUW1_7708017177,1744,2026-01-30 05:12:39.000,Red,Master,9,31,10,4,1,4,3,0,0,1,0,1,10109,0
EUW1_7708017691,1737,2026-01-30 04:46:58.000,Red,Master,17,17,3,3,2,2,3,0,0,1,0,1,671,237
EUW1_7708018269,911,2026-01-30 05:19:37.000,Blue,Master,24,6,0,5,2,0,0,3,0,0,0,0,13307,11
EUW1_7708020682,1686,2026-01-30 05:00:52.000,Red,Master,15,23,5,3,0,4,0,3,1,0,0,1,5577,186
EUW1_7708020697,1954,2026-01-30 05:02:10.000,Red,Diamond,8,17,8,3,0,4,0,3,0,1,0,1,6951,154
EUW1_7708022310,1593,2026-01-30 05:37:25.000,Red,Master,12,32,4,3,0,3,3,0,0,1,0,1,5191,93
EUW1_7708026384,1439,2026-01-30 06:03:06.000,Red,Master,10,30,5,0,0,2,3,0,0,1,0,0,9617,239
EUW1_7708029374,1757,2026-01-30 06:29:30.000,Red,Master,23,47,12,3,1,3,3,0,1,0,0,2,10321,0
EUW1_7708030878,1824,2026-01-30 06:12:25.000,Red,Master,16,31,6,4,0,3,3,0,1,0,0,1,13203,24
EUW1_7708031158,1460,2026-01-30 06:28:23.000,Red,Master,15,38,10,0,0,3,3,0,0,1,0,1,12295,0
EUW1_7708034343,1908,2026-01-30 06:45:29.000,Blue,Gold,31,34,3,8,2,1,3,0,1,0,0,0,-82,108
EUW1_7708038378,2032,2026-01-30 07:12:57.000,Red,Master,42,40,6,4,3,1,3,0,1,0,0,1,5500,232
EUW1_7708039309,1375,2026-01-30 07:11:30.000,Blue,Diamond,33,11,0,6,3,0,3,0,1,0,0,0,12104,175
EUW1_7708040879,1582,2026-01-30 07:02:54.000,Blue,Master,27,19,3,7,3,1,3,0,0,0,0,1,6612,82
EUW1_7708040954,1994,2026-01-30 07:05:14.000,Red,Diamond,33,51,9,2,0,4,0,3,0,1,1,0,7393,194
EUW1_7708048416,1969,2026-01-30 07:40:44.000,Blue,Grandmaster,32,21,3,6,3,1,0,3,1,0,1,0,6871,169
EUW1_7708050053,1305,2026-01-30 07:38:08.000,Red,Master,21,43,8,1,0,2,0,3,1,0,0,0,13572,105
EUW1_7708055988,2354,2026-01-30 07:55:46.000,Red,Diamond,44,38,10,9,2,4,3,0,1,0,1,2,4333,0
EUW1_7708066725,1354,2026-01-30 08:13:11.000,Red,Master,13,18,4,3,1,1,3,0,0,1,0,0,4307,154
EUW1_7708076226,1491,2026-01-30 08:49:14.000,Red,Master,19,32,10,1,1,2,3,0,0,1,0,1,10643,0
EUW1_7708078254,916,2026-01-30 08:53:43.000,Blue,Master,21,10,0,2,1,0,3,0,0,0,0,0,5830,16
EUW1_7708090940,2452,2026-01-30 09:19:30.000,Blue,Diamond,29,32,6,6,3,3,3,0,0,1,1,2,-1013,52
EUW1_7708093249,996,2026-01-30 09:26:14.000,Red,Master,8,15,2,1,0,1,0,3,0,0,0,0,5113,96
EUW1_7708097907,1832,2026-01-30 09:27:45.000,Red,Challenger,24,35,7,5,0,4,3,0,1,0,0,1,5847,32
EUW1_7708105394,1550,2026-01-30 09:46:31.000,Red,Master,19,30,6,3,0,3,3,0,1,0,0,1,6309,50
EUW1_7708106711,2264,2026-01-30 09:39:07.000,Red,Diamond,50,38,8,7,0,4,0,3,1,0,2,0,-4864,164
EUW1_7708108692,2026,2026-01-30 09:48:41.000,Red,Master,36,31,6,6,3,2,0,3,0,1,1,1,-638,226
EUW1_7708123424,1111,2026-01-30 10:17:34.000,Blue,Master,19,11,0,1,1,0,3,0,0,0,0,0,4919,211
EUW1_7708123774,2080,2026-01-30 10:07:21.000,Red,Emerald,25,52,11,3,1,4,3,0,0,1,0,2,12885,0
EUW1_7708136338,2181,2026-01-30 10:30:30.000,Red,Master,40,54,9,2,1,4,0,3,0,1,1,0,6708,81
EUW1_7708141242,918,2026-01-30 10:41:12.000,Blue,Master,21,7,0,3,2,0,1,2,0,0,0,0,7724,18
EUW1_7708147663,1701,2026-01-30 10:39:29.000,Red,Master,20,19,4,2,1,1,0,3,1,0,1,0,327,201
EUW1_7708151743,1804,2026-01-30 10:49:27.000,Blue,Emerald,40,25,3,8,1,3,0,3,0,1,2,0,11649,4
EUW1_7708160206,1929,2026-01-30 11:06:17.000,Blue,Emerald,42,31,5,6,3,1,3,0,1,0,0,1,1895,129
EUW1_7708163364,1580,2026-01-30 11:10:51.000,Red,Master,22,29,6,3,0,4,0,3,1,0,0,1,6029,80
EUW1_7708170405,1339,2026-01-30 11:22:23.000,Red,Master,18,25,5,0,0,3,0,3,0,1,0,0,9132,139
EUW1_7708181846,1617,2026-01-30 11:28:35.000,Blue,Master,32,26,6,5,1,3,0,3,0,1,1,0,5142,117
EUW1_7708185471,1418,2026-01-30 11:25:08.000,Red,Diamond,8,25,7,2,0,3,0,3,0,1,0,0,7647,218
EUW1_7708187666,1138,2026-01-30 11:30:18.000,Blue,Challenger,17,7,0,2,2,0,3,0,0,0,0,0,5821,238
EUW1_7708189987,1538,2026-01-30 11:40:59.000,Red,Master,19,30,7,3,0,3,0,3,1,0,0,1,13457,38
EUW1_7708194700,1695,2026-01-30 11:39:22.000,Red,Diamond,32,29,4,4,0,3,3,0,1,0,0,0,-1898,195
EUW1_7708199225,1956,2026-01-30 11:52:37.000,Blue,Diamond,46,41,9,6,2,3,3,0,0,1,2,0,-274,156
EUW1_7708206777,1356,2026-01-30 11:54:27.000,Red,Master,14,21,4,1,1,1,0,3,0,1,0,0,3478,156
EUW1_7708228233,1507,2026-01-30 12:21:10.000,Red,Master,12,42,10,2,0,3,0,3,1,0,0,1,16451,7
EUW1_7708244672,1995,2026-01-30 12:33:02.000,Red,Master,28,27,6,3,1,3,0,3,0,1,1,0,3877,195
