MATCH_ID,GAME_DURATION,GAME_DATE,GAME_VERSION,WINNING_TEAM,AVERAGE_RANK,BLUE_KILLS,RED_KILLS,BLUE_TOWERS,RED_TOWERS,BLUE_INHIBITORS,RED_INHIBITORS,BLUE_DRAGONS,RED_DRAGONS,BLUE_VOID_GRUBS,RED_VOID_GRUBS,BLUE_HERALDS,RED_HERALDS,BLUE_BARONS,RED_BARONS,WINNING_GOLD_DIFF,UNLOGGED_DURATION
EUW1_7708223091,1918,2026-01-30 12:16:44.000,16.2.741.3171,RED,Diamond,22,31,6,4,1,0,2,3,3,0,0,1,0,1,4494,118
EUW1_7708223287,1769,2026-01-30 12:18:56.000,16.2.741.3171,BLUE,Diamond,30,19,3,9,0,1,4,0,0,3,1,0,1,0,9757,0
EUW1_7708224647,1439,2026-01-30 12:13:07.000,16.2.741.3171,RED,Master,19,25,5,3,0,0,0,2,0,3,0,1,0,0,1541,239
EUW1_7708228233,1507,2026-01-30 12:21:10.000,16.2.741.3171,RED,Master,12,42,10,2,2,0,0,3,0,3,1,0,0,1,16451,7
EUW1_7708230501,1367,2026-01-30 12:19:34.000,16.2.741.3171,BLUE,Master,19,13,1,5,0,0,2,0,2,1,0,0,0,0,7542,167
EUW1_7708236780,2206,2026-01-30 12:26:13.000,16.2.741.3171,RED,Diamond,30,33,9,5,5,0,1,3,3,0,0,1,0,2,5311,106
EUW1_7708239671,1531,2026-01-30 12:27:00.000,16.2.741.3171,BLUE,Diamond,41,18,1,6,0,0,2,2,3,0,0,0,1,0,13588,31
EUW1_7708241111,1455,2026-01-30 12:36:48.000,16.2.741.3171,RED,Master,14,35,8,1,1,0,0,3,3,0,0,1,0,1,13288,0
EUW1_7708244672,1995,2026-01-30 12:33:02.000,16.2.741.3171,RED,Master,28,27,6,3,0,0,1,3,0,3,0,1,1,0,3877,195
EUW1_7708257460,1925,2026-01-30 12:43:14.000,16.2.741.3171,RED,Master,28,35,6,2,0,0,2,2,0,3,1,0,0,2,4534,125
EUW1_7708260762,1807,2026-01-30 12:49:53.000,16.2.741.3171,RED,Master,23,40,10,1,3,0,0,5,3,0,0,1,0,1,13604,7
EUW1_7708262391,1330,2026-01-30 12:58:23.000,16.2.741.3171,BLUE,Master,25,8,0,8,0,2,3,0,3,0,1,0,0,0,14906,130
EUW1_7708279405,1486,2026-01-30 13:12:01.000,16.2.741.3171,RED,Grandmaster,15,40,11,1,2,0,1,2,3,0,1,0,0,1,16121,0
